                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.58819,                0.42051,                0.91182,                0.68128,                0.73405,                 0.7409,                0.57129,                0.45317,                0.33889,                0.87027,               0.006403,               0.006403,               0.006403
                    111,                0.58895,                0.41548,                0.90957,                0.76947,                 0.6722,                0.74082,                0.57404,                0.45471,                0.33886,                0.87055,                0.00637,                0.00637,                0.00637
                    112,                0.58338,                0.41418,                0.90687,                 0.7731,                0.70129,                0.79479,                0.61925,                0.45356,                0.33767,                0.86914,               0.006337,               0.006337,               0.006337
                    113,                 0.5844,                0.41279,                0.90931,                0.75035,                0.76791,                0.82445,                0.64278,                0.45256,                0.33792,                0.87019,               0.006304,               0.006304,               0.006304
                    114,                0.58356,                 0.4145,                0.90876,                0.75012,                0.70297,                0.76801,                0.58978,                 0.4506,                0.33648,                0.86894,               0.006271,               0.006271,               0.006271
                    115,                0.58119,                0.41142,                0.90778,                0.86569,                0.65333,                 0.7843,                 0.6028,                0.44991,                0.33371,                0.86824,               0.006238,               0.006238,               0.006238
                    116,                0.58136,                0.41045,                0.90767,                0.75517,                0.78247,                0.82664,                0.63581,                0.44755,                0.33168,                0.86623,               0.006205,               0.006205,               0.006205
                    117,                0.58197,                0.40997,                0.90972,                0.83512,                0.70689,                 0.8308,                0.64224,                0.44842,                0.33122,                0.86685,               0.006172,               0.006172,               0.006172
                    118,                0.58387,                0.41215,                0.90696,                0.61393,                0.75652,                0.78236,                0.61916,                0.44858,                0.33274,                0.86811,               0.006139,               0.006139,               0.006139
                    119,                0.57978,                0.40931,                0.90616,                0.79059,                0.61576,                0.78648,                0.62032,                 0.4471,                  0.331,                0.86814,               0.006106,               0.006106,               0.006106
                    120,                0.57778,                0.40806,                0.90392,                0.68854,                0.74782,                0.77776,                0.61797,                 0.4438,                0.32951,                0.86644,               0.006073,               0.006073,               0.006073
                    121,                0.57963,                0.41022,                0.90741,                0.71032,                 0.7233,                0.78329,                0.62737,                0.44354,                0.32638,                0.86554,                0.00604,                0.00604,                0.00604
                    122,                0.57668,                 0.4085,                  0.906,                 0.7171,                0.80159,                0.83903,                 0.6404,                0.44426,                0.32954,                0.86714,               0.006007,               0.006007,               0.006007
                    123,                0.57716,                0.40933,                0.90587,                0.63883,                0.74798,                0.79168,                0.59843,                0.44387,                0.33181,                0.86737,               0.005974,               0.005974,               0.005974
                    124,                0.57661,                 0.4058,                0.90386,                0.79521,                0.66113,                0.77336,                0.59325,                0.44201,                0.32712,                0.86544,               0.005941,               0.005941,               0.005941
                    125,                0.57482,                0.40466,                0.90552,                0.71292,                0.76708,                0.78043,                0.59844,                0.44208,                0.32811,                0.86569,               0.005908,               0.005908,               0.005908
                    126,                0.57426,                0.40408,                0.90463,                0.63279,                0.77057,                0.77921,                0.60299,                0.44225,                0.32523,                0.86557,               0.005875,               0.005875,               0.005875
                    127,                0.57289,                0.39932,                0.90377,                0.85906,                0.70159,                0.80735,                0.61601,                0.43882,                0.32422,                 0.8646,               0.005842,               0.005842,               0.005842
                    128,                0.57305,                0.40294,                0.90366,                0.79232,                 0.6794,                0.77837,                0.60654,                0.43793,                0.32287,                0.86325,               0.005809,               0.005809,               0.005809
                    129,                0.57693,                0.40716,                0.90674,                0.76451,                0.70006,                0.76845,                0.60122,                0.43889,                0.32427,                0.86398,               0.005776,               0.005776,               0.005776
