                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                0.69859,                0.38074,                0.92822,                0.95962,                0.93639,                0.98179,                0.84704,                0.64639,                0.31988,                0.91271,               0.005611,               0.005611,               0.005611
                    135,                0.70023,                0.38148,                 0.9253,                0.95138,                0.94703,                0.98249,                0.85019,                0.64512,                0.32035,                0.91074,               0.005578,               0.005578,               0.005578
                    136,                0.69858,                0.37949,                0.92764,                0.95989,                0.94168,                0.98114,                0.84676,                0.64618,                0.31956,                0.91264,               0.005545,               0.005545,               0.005545
                    137,                0.70279,                0.37997,                0.92407,                0.94673,                 0.9459,                0.97926,                 0.8458,                0.65075,                0.32613,                0.91439,               0.005512,               0.005512,               0.005512
                    138,                0.70162,                0.38503,                0.92756,                0.96186,                0.93589,                0.97941,                0.84525,                0.64724,                0.32171,                 0.9136,               0.005479,               0.005479,               0.005479
                    139,                0.69057,                0.37331,                0.92317,                0.95401,                0.94651,                0.98232,                0.85031,                0.64425,                0.31899,                  0.912,               0.005446,               0.005446,               0.005446
                    140,                0.69316,                0.37504,                0.92549,                0.94754,                0.94805,                0.97958,                0.84679,                0.64538,                0.31963,                0.91231,               0.005413,               0.005413,               0.005413
                    141,                 0.6977,                 0.3784,                0.92525,                0.94667,                0.95358,                0.98031,                0.84885,                0.64433,                0.31783,                0.91144,                0.00538,                0.00538,                0.00538
                    142,                0.69536,                0.37732,                0.92186,                0.95051,                0.94065,                0.98112,                0.84798,                0.64443,                0.31849,                0.91132,               0.005347,               0.005347,               0.005347
                    143,                0.69166,                 0.3727,                0.92446,                0.94105,                0.95537,                0.98008,                0.84786,                 0.6453,                0.32222,                0.91191,               0.005314,               0.005314,               0.005314
                    144,                0.69469,                0.37634,                0.92287,                0.95937,                0.94545,                 0.9821,                0.84971,                 0.6446,                0.31811,                0.91211,               0.005281,               0.005281,               0.005281
                    145,                0.69166,                0.37138,                0.91997,                 0.9577,                  0.944,                0.98186,                0.85177,                 0.6431,                0.31654,                0.91109,               0.005248,               0.005248,               0.005248
                    146,                0.69272,                0.37268,                0.92362,                0.95504,                0.94308,                0.98155,                0.84928,                0.64324,                 0.3194,                 0.9107,               0.005215,               0.005215,               0.005215
                    147,                0.69367,                0.37333,                0.92547,                0.96087,                0.94096,                0.98242,                0.84927,                0.64143,                0.31733,                0.91008,               0.005182,               0.005182,               0.005182
                    148,                0.68216,                0.36951,                0.92234,                0.96005,                0.93714,                0.98289,                0.84863,                0.64161,                0.31551,                   0.91,               0.005149,               0.005149,               0.005149
                    149,                0.69099,                 0.3725,                0.92512,                0.95826,                0.93782,                0.98247,                0.84835,                0.64131,                0.31502,                0.91071,               0.005116,               0.005116,               0.005116
                    150,                  0.691,                0.36874,                0.92435,                 0.9534,                 0.9413,                0.98203,                 0.8473,                0.64146,                0.31673,                0.91113,               0.005083,               0.005083,               0.005083
                    151,                0.69131,                0.37472,                0.92803,                0.95587,                0.94496,                 0.9813,                 0.8473,                0.64123,                0.31789,                0.91136,                0.00505,                0.00505,                0.00505
                    152,                0.69128,                0.37311,                0.92062,                0.95653,                0.94313,                 0.9809,                0.84541,                0.64033,                  0.317,                0.90991,               0.005017,               0.005017,               0.005017
                    153,                 0.6881,                0.37308,                0.92131,                0.97152,                0.93702,                0.98231,                0.84664,                0.63878,                0.31323,                 0.9084,               0.004984,               0.004984,               0.004984
                    154,                 0.6879,                0.36848,                0.91943,                0.96312,                0.94324,                0.98191,                0.85247,                0.63771,                0.31234,                0.90789,               0.004951,               0.004951,               0.004951
                    155,                0.68372,                0.36708,                0.92076,                0.96502,                0.93835,                0.98079,                0.84717,                 0.6381,                0.31427,                0.90847,               0.004918,               0.004918,               0.004918
                    156,                 0.6858,                 0.3721,                0.92273,                0.96123,                0.94918,                0.98162,                0.85094,                0.63868,                0.31458,                0.90889,               0.004885,               0.004885,               0.004885
                    157,                0.68162,                0.36734,                0.92329,                0.95768,                0.94849,                0.98137,                0.85007,                0.63723,                0.31465,                0.90977,               0.004852,               0.004852,               0.004852
                    158,                0.68145,                0.36391,                0.92026,                0.95458,                0.95679,                0.98163,                0.85035,                0.63688,                0.31492,                0.91023,               0.004819,               0.004819,               0.004819
